uri,prefLabel,definition,altLabel,id
http://vocab.nerc.ac.uk/collection/P07/current/P94M93AS/,mass_fraction_of_water_in_pm10_ambient_aerosol_particles_in_air,"""Mass fraction is used in the construction ""mass_fraction_of_X_in_Y"", where X is a material constituent of Y. It means the ratio of the mass of X to the mass of Y (including X). A chemical species denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"". ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. ""Ambient_aerosol"" means that the aerosol is measured or modelled at the ambient state of pressure, temperature and relative humidity that exists in its immediate environment. ""Ambient aerosol particles"" are aerosol particles that have taken up ambient water through hygroscopic growth. The extent of hygroscopic growth depends on the relative humidity and the composition of the particles. ""Pm10 aerosol"" means atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 10 micrometers. To specify the relative humidity and temperature at which the quantity described by the standard name applies, provide scalar coordinate variables with standard names of ""relative_humidity"" and ""air_temperature"".",,SDN:P07::P94M93AS
http://vocab.nerc.ac.uk/collection/P07/current/CLV6IS0E/,tendency_of_atmosphere_mass_content_of_pm2p5_dust_dry_aerosol_particles_due_to_emission,"""Content"" indicates a quantity per unit area. The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including ""content_of_atmosphere_layer"" are used. The mass is the total mass of the particles. ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol particles take up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the particles. ""Dry aerosol particles"" means aerosol particles without any water uptake. ""Pm2p5 aerosol"" means atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 2.5 micrometers. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Emission"" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. the surface of the earth). ""Emission"" is a process entirely distinct from ""re-emission"" which is used in some standard names. ""tendency_of_X"" means derivative of X with respect to time.",,SDN:P07::CLV6IS0E
http://vocab.nerc.ac.uk/collection/P07/current/SX7WWXXE/,soil_pool_carbon_decay_rate,"""Soil carbon"" is the organic matter present in soil quantified by the mass of carbon it contains. Soil carbon is returned to the atmosphere as the organic matter decays. Each modelled soil carbon pool has a characteristic turnover time, which is modified by environmental conditions such as temperature and moisture so that the turnover time varies in space and time. The quantity with standard name soil_pool_carbon_decay_rate is defined as 1/(turnover time). The data variable should be accompanied by a string valued coordinate variable or scalar coordinate variable with standard name soil_pool.",,SDN:P07::SX7WWXXE
http://vocab.nerc.ac.uk/collection/P07/current/WB8FZZ5U/,ocean_mass_content_of_large_pelagic_fish_expressed_as_wet_weight,"""Content"" indicates a quantity per unit area. Large pelagic fish (>250 g) live in waters near the surface or throughout the water column (e.g., tuna, marlin, pelagic sharks). The phrase ""expressed_as"" is used in the construction ""A_expressed_as_B"", where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. Wet weight is the weight of a material, organism, or sample including its water (moisture) content, measured before drying.",,SDN:P07::WB8FZZ5U
http://vocab.nerc.ac.uk/collection/P07/current/CFV10N5/,angle_of_rotation_from_east_to_x,"The quantity with standard name angle_of_rotation_from_east_to_x is the angle, anticlockwise reckoned positive, between due East and (dr/di)jk, where r(i,j,k) is the vector 3D position of the point with coordinate indices (i,j,k).  It could be used for rotating vector fields between model space and latitude-longitude space.",,SDN:P07::CFV10N5
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0697/,downward_x_stress_at_sea_ice_base,"""x"" indicates a vector component along the grid x-axis, positive with increasing x. ""Downward"" indicates a vector component which is positive when directed downward (negative upward). ""Sea ice"" means all ice floating in the sea which has formed from freezing sea water, rather than by other processes such as calving of land ice to form icebergs.",,SDN:P07::CFSN0697
http://vocab.nerc.ac.uk/collection/P07/current/E1RI752Z/,surface_radioactivity_content_of_149Pm,"The surface called ""surface"" means the lower boundary of the atmosphere. ""Content"" indicates a quantity per unit area. ""Radioactivity"" means the number of radioactive decays of a material per second. ""Pm"" means the element ""promethium"" and ""149Pm"" is the isotope ""promethium-149"" with a half-life of 2.21e+00 days.",,SDN:P07::E1RI752Z
http://vocab.nerc.ac.uk/collection/P07/current/CFV8N86/,tendency_of_eastward_wind_due_to_orographic_gravity_wave_drag,"The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Eastward"" indicates a vector component which is positive when directed eastward (negative westward).  The total tendency of the eastward wind due to gravity waves has the standard name tendency_of_eastward_wind_due_to_gravity_wave_drag.  It is the sum of the tendencies due to orographic gravity waves and nonorographic waves.  The tendency of eastward wind due to nonorographic gravity waves has the standard name tendency_of_eastward_wind_due_to_nonorographic_gravity_wave_drag.",,SDN:P07::CFV8N86
http://vocab.nerc.ac.uk/collection/P07/current/CFV7N24/,tendency_of_atmosphere_mass_content_of_nox_expressed_as_nitrogen_due_to_emission,"""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. ""Nox"" means nitric oxide (NO) and nitrogen dioxide (NO2). ""Emission"" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth's surface). ""Emission"" is a process entirely distinct from ""re-emission"" which is used in some standard names.",,SDN:P07::CFV7N24
http://vocab.nerc.ac.uk/collection/P07/current/4GRPX3GS/,integral_wrt_time_of_air_temperature_deficit,"The phrase ""integral_wrt_X_of_Y"" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. ""wrt"" means with respect to. Air temperature is the bulk temperature of the air, not the surface (skin) temperature. The air temperature deficit is the air temperature threshold minus the air temperature, where only positive values are included in the integral. Its integral with respect to time is often called after its units of ""degree-days"". The air_temperature variable, which is the data variable of the integral should have a scalar coordinate variable or a size-one coordinate variable with the standard name of air_temperature_threshold, to indicate the threshold. It is strongly recommended that a variable with this standard name should have the attribute units_metadata=""temperature: difference"", meaning that it refers to temperature differences and implying that the origin of the temperature scale is irrelevant, because it is essential to know whether a temperature is on-scale or a difference in order to convert the units correctly (cf. https://cfconventions.org/cf-conventions/cf-conventions.html#temperature-units).",,SDN:P07::4GRPX3GS
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0608/,integral_of_air_temperature_deficit_wrt_time,"""integral_of_Y_wrt_X"" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. ""wrt"" means with respect to. Air temperature is the bulk temperature of the air, not the surface (skin) temperature. The air temperature deficit is the air temperature threshold minus the air temperature, where only positive values are included in the integral. Its integral with respect to time is often called after its units of ""degree-days"". The air_temperature variable, which is the data variable of the integral should have a scalar coordinate variable or a size-one coordinate variable with the standard name of air_temperature_threshold, to indicate the threshold.",,SDN:P07::CFSN0608
